source,platform,company,board_url,last_status,last_error,board_id,first_seen_utc,last_seen_utc
dead_confirmed,greenhouse,Under Armour,https://boards.greenhouse.io/underarmour,404,HTTP 404 (board not found),greenhouse:underarmour,2026-02-16T03:56:46.206824+00:00,2026-02-16T03:56:46.206824+00:00
dead_confirmed,greenhouse,UnitedMasters,https://boards.greenhouse.io/unitedmasters,404,HTTP 404 (board not found),greenhouse:unitedmasters,2026-02-16T03:56:46.305307+00:00,2026-02-16T03:56:46.305307+00:00
dead_confirmed,greenhouse,Unity,https://boards.greenhouse.io/unity,404,HTTP 404 (board not found),greenhouse:unity,2026-02-16T03:56:46.393573+00:00,2026-02-16T03:56:46.393573+00:00
dead_confirmed,greenhouse,UniversityNow,https://boards.greenhouse.io/universitynow,404,HTTP 404 (board not found),greenhouse:universitynow,2026-02-16T03:56:46.493048+00:00,2026-02-16T03:56:46.493048+00:00
dead_confirmed,greenhouse,Unstoppable Domains,https://boards.greenhouse.io/unstoppabledomains,404,HTTP 404 (board not found),greenhouse:unstoppabledomains,2026-02-16T03:56:46.783207+00:00,2026-02-16T03:56:46.783207+00:00
dead_confirmed,greenhouse,Uplight,https://boards.greenhouse.io/uplight,404,HTTP 404 (board not found),greenhouse:uplight,2026-02-16T03:56:46.922947+00:00,2026-02-16T03:56:46.922947+00:00
dead_confirmed,greenhouse,UrbanStems,https://boards.greenhouse.io/urbanstems,404,HTTP 404 (board not found),greenhouse:urbanstems,2026-02-16T03:56:47.454990+00:00,2026-02-16T03:56:47.454990+00:00
dead_confirmed,greenhouse,Urbint,https://boards.greenhouse.io/urbint,404,HTTP 404 (board not found),greenhouse:urbint,2026-02-16T03:56:47.550738+00:00,2026-02-16T03:56:47.550738+00:00
dead_confirmed,greenhouse,URBN,https://boards.greenhouse.io/urbn,404,HTTP 404 (board not found),greenhouse:urbn,2026-02-16T03:56:47.716899+00:00,2026-02-16T03:56:47.716899+00:00
dead_confirmed,greenhouse,UserTesting,https://boards.greenhouse.io/usertesting,404,HTTP 404 (board not found),greenhouse:usertesting,2026-02-16T03:56:47.817338+00:00,2026-02-16T03:56:47.817338+00:00
dead_confirmed,greenhouse,UserZoom,https://boards.greenhouse.io/userzoom,404,HTTP 404 (board not found),greenhouse:userzoom,2026-02-16T03:56:47.917141+00:00,2026-02-16T03:56:47.917141+00:00
dead_confirmed,greenhouse,Ustream,https://boards.greenhouse.io/ustream,404,HTTP 404 (board not found),greenhouse:ustream,2026-02-16T03:56:48.017132+00:00,2026-02-16T03:56:48.017132+00:00
dead_confirmed,greenhouse,Valence,https://boards.greenhouse.io/valence,404,HTTP 404 (board not found),greenhouse:valence,2026-02-16T03:56:48.508393+00:00,2026-02-16T03:56:48.508393+00:00
dead_confirmed,greenhouse,Validere,https://boards.greenhouse.io/validere,404,HTTP 404 (board not found),greenhouse:validere,2026-02-16T03:56:48.613572+00:00,2026-02-16T03:56:48.613572+00:00
dead_confirmed,greenhouse,Valkyrie,https://boards.greenhouse.io/valkyrie,404,HTTP 404 (board not found),greenhouse:valkyrie,2026-02-16T03:56:48.829686+00:00,2026-02-16T03:56:48.829686+00:00
dead_confirmed,greenhouse,Valoreo,https://boards.greenhouse.io/valoreo,404,HTTP 404 (board not found),greenhouse:valoreo,2026-02-16T03:56:48.934968+00:00,2026-02-16T03:56:48.934968+00:00
dead_confirmed,greenhouse,VantagePoint,https://boards.greenhouse.io/vantagepoint,404,HTTP 404 (board not found),greenhouse:vantagepoint,2026-02-16T03:56:49.045353+00:00,2026-02-16T03:56:49.045353+00:00
dead_confirmed,greenhouse,Vapor IO,https://boards.greenhouse.io/vaporio,404,HTTP 404 (board not found),greenhouse:vaporio,2026-02-16T03:56:49.241801+00:00,2026-02-16T03:56:49.241801+00:00
dead_confirmed,greenhouse,Variety,https://boards.greenhouse.io/variety,404,HTTP 404 (board not found),greenhouse:variety,2026-02-16T03:56:49.546777+00:00,2026-02-16T03:56:49.546777+00:00
dead_confirmed,greenhouse,Vault,https://boards.greenhouse.io/vault,404,HTTP 404 (board not found),greenhouse:vault,2026-02-16T03:56:49.657249+00:00,2026-02-16T03:56:49.657249+00:00
dead_confirmed,greenhouse,Vaulted Oak,https://boards.greenhouse.io/vaultedoak,404,HTTP 404 (board not found),greenhouse:vaultedoak,2026-02-16T03:56:49.842064+00:00,2026-02-16T03:56:49.842064+00:00
dead_confirmed,greenhouse,Vectra,https://boards.greenhouse.io/vectra,404,HTTP 404 (board not found),greenhouse:vectra,2026-02-16T03:56:50.045109+00:00,2026-02-16T03:56:50.045109+00:00
dead_confirmed,greenhouse,Veeva,https://boards.greenhouse.io/veeva,404,HTTP 404 (board not found),greenhouse:veeva,2026-02-16T03:56:50.141430+00:00,2026-02-16T03:56:50.141430+00:00
dead_confirmed,greenhouse,Velocity Global,https://boards.greenhouse.io/velocityglobal,404,HTTP 404 (board not found),greenhouse:velocityglobal,2026-02-16T03:56:50.325252+00:00,2026-02-16T03:56:50.325252+00:00
dead_confirmed,greenhouse,Vendavo,https://boards.greenhouse.io/vendavo,404,HTTP 404 (board not found),greenhouse:vendavo,2026-02-16T03:56:50.441393+00:00,2026-02-16T03:56:50.441393+00:00
dead_confirmed,greenhouse,Vendo,https://boards.greenhouse.io/vendo,404,HTTP 404 (board not found),greenhouse:vendo,2026-02-16T03:56:50.543789+00:00,2026-02-16T03:56:50.543789+00:00
dead_confirmed,greenhouse,Vendr,https://boards.greenhouse.io/vendr,404,HTTP 404 (board not found),greenhouse:vendr,2026-02-16T03:56:50.648905+00:00,2026-02-16T03:56:50.648905+00:00
dead_confirmed,greenhouse,VentureDevs,https://boards.greenhouse.io/venturedevs,404,HTTP 404 (board not found),greenhouse:venturedevs,2026-02-16T03:56:50.813853+00:00,2026-02-16T03:56:50.813853+00:00
dead_confirmed,greenhouse,Verily,https://boards.greenhouse.io/verily,404,HTTP 404 (board not found),greenhouse:verily,2026-02-16T03:56:50.923184+00:00,2026-02-16T03:56:50.923184+00:00
dead_confirmed,greenhouse,Verint,https://boards.greenhouse.io/verint,404,HTTP 404 (board not found),greenhouse:verint,2026-02-16T03:56:51.031559+00:00,2026-02-16T03:56:51.031559+00:00
dead_confirmed,greenhouse,Veritone,https://boards.greenhouse.io/veritone,404,HTTP 404 (board not found),greenhouse:veritone,2026-02-16T03:56:51.129412+00:00,2026-02-16T03:56:51.129412+00:00
dead_confirmed,greenhouse,Versa Networks,https://boards.greenhouse.io/versanetworks,404,HTTP 404 (board not found),greenhouse:versanetworks,2026-02-16T03:56:51.238040+00:00,2026-02-16T03:56:51.238040+00:00
dead_confirmed,greenhouse,Versapay,https://boards.greenhouse.io/versapay,404,HTTP 404 (board not found),greenhouse:versapay,2026-02-16T03:56:51.440243+00:00,2026-02-16T03:56:51.440243+00:00
dead_confirmed,greenhouse,Vertafore,https://boards.greenhouse.io/vertafore,404,HTTP 404 (board not found),greenhouse:vertafore,2026-02-16T03:56:51.550718+00:00,2026-02-16T03:56:51.550718+00:00
dead_confirmed,greenhouse,Vertex,https://boards.greenhouse.io/vertex,404,HTTP 404 (board not found),greenhouse:vertex,2026-02-16T03:56:51.668777+00:00,2026-02-16T03:56:51.668777+00:00
dead_confirmed,greenhouse,Vetcove,https://boards.greenhouse.io/vetcove,404,HTTP 404 (board not found),greenhouse:vetcove,2026-02-16T03:56:51.971610+00:00,2026-02-16T03:56:51.971610+00:00
dead_confirmed,greenhouse,Vevo,https://boards.greenhouse.io/vevo,404,HTTP 404 (board not found),greenhouse:vevo,2026-02-16T03:56:52.058249+00:00,2026-02-16T03:56:52.058249+00:00
dead_confirmed,greenhouse,Viator,https://boards.greenhouse.io/viator,404,HTTP 404 (board not found),greenhouse:viator,2026-02-16T03:56:52.166945+00:00,2026-02-16T03:56:52.166945+00:00
dead_confirmed,greenhouse,Vibrant Planet,https://boards.greenhouse.io/vibrantplanet,404,HTTP 404 (board not found),greenhouse:vibrantplanet,2026-02-16T03:56:52.271421+00:00,2026-02-16T03:56:52.271421+00:00
dead_confirmed,greenhouse,Vicarious Surgical,https://boards.greenhouse.io/vicaroussurgical,404,HTTP 404 (board not found),greenhouse:vicaroussurgical,2026-02-16T03:56:52.476202+00:00,2026-02-16T03:56:52.476202+00:00
dead_confirmed,greenhouse,Vimeo,https://boards.greenhouse.io/vimeo,404,HTTP 404 (board not found),greenhouse:vimeo,2026-02-16T03:56:52.579988+00:00,2026-02-16T03:56:52.579988+00:00
dead_confirmed,greenhouse,Virgin Pulse,https://boards.greenhouse.io/virginpulse,404,HTTP 404 (board not found),greenhouse:virginpulse,2026-02-16T03:56:52.684148+00:00,2026-02-16T03:56:52.684148+00:00
dead_confirmed,greenhouse,Virta Health,https://boards.greenhouse.io/virtahealth,404,HTTP 404 (board not found),greenhouse:virtahealth,2026-02-16T03:56:52.786629+00:00,2026-02-16T03:56:52.786629+00:00
dead_confirmed,greenhouse,Virtualitics,https://boards.greenhouse.io/virtualitics,404,HTTP 404 (board not found),greenhouse:virtualitics,2026-02-16T03:56:53.076388+00:00,2026-02-16T03:56:53.076388+00:00
dead_confirmed,greenhouse,VirtualVocations,https://boards.greenhouse.io/virtualvocations,404,HTTP 404 (board not found),greenhouse:virtualvocations,2026-02-16T03:56:53.175256+00:00,2026-02-16T03:56:53.175256+00:00
dead_confirmed,greenhouse,Virtu Financial,https://boards.greenhouse.io/virtufinancial,404,HTTP 404 (board not found),greenhouse:virtufinancial,2026-02-16T03:56:53.307981+00:00,2026-02-16T03:56:53.307981+00:00
dead_confirmed,greenhouse,Vision Critical,https://boards.greenhouse.io/visioncritical,404,HTTP 404 (board not found),greenhouse:visioncritical,2026-02-16T03:56:53.481866+00:00,2026-02-16T03:56:53.481866+00:00
dead_confirmed,greenhouse,Vital,https://boards.greenhouse.io/vital,404,HTTP 404 (board not found),greenhouse:vital,2026-02-16T03:56:53.691241+00:00,2026-02-16T03:56:53.691241+00:00
dead_confirmed,greenhouse,Vitech,https://boards.greenhouse.io/vitech,404,HTTP 404 (board not found),greenhouse:vitech,2026-02-16T03:56:53.796952+00:00,2026-02-16T03:56:53.796952+00:00
dead_confirmed,greenhouse,Vivid Seats,https://boards.greenhouse.io/vividseats,404,HTTP 404 (board not found),greenhouse:vividseats,2026-02-16T03:56:53.996378+00:00,2026-02-16T03:56:53.996378+00:00
dead_confirmed,greenhouse,Vizio,https://boards.greenhouse.io/vizio,404,HTTP 404 (board not found),greenhouse:vizio,2026-02-16T03:56:54.095972+00:00,2026-02-16T03:56:54.095972+00:00
dead_confirmed,greenhouse,Vlocity,https://boards.greenhouse.io/vlocity,404,HTTP 404 (board not found),greenhouse:vlocity,2026-02-16T03:56:54.196236+00:00,2026-02-16T03:56:54.196236+00:00
dead_confirmed,greenhouse,Voleon,https://boards.greenhouse.io/voleon,404,HTTP 404 (board not found),greenhouse:voleon,2026-02-16T03:56:54.292893+00:00,2026-02-16T03:56:54.292893+00:00
dead_confirmed,greenhouse,Voloridge,https://boards.greenhouse.io/voloridge,404,HTTP 404 (board not found),greenhouse:voloridge,2026-02-16T03:56:54.480914+00:00,2026-02-16T03:56:54.480914+00:00
dead_confirmed,greenhouse,Voyage,https://boards.greenhouse.io/voyage,404,HTTP 404 (board not found),greenhouse:voyage,2026-02-16T03:56:54.863088+00:00,2026-02-16T03:56:54.863088+00:00
dead_confirmed,greenhouse,Vrbo,https://boards.greenhouse.io/vrbo,404,HTTP 404 (board not found),greenhouse:vrbo,2026-02-16T03:56:55.045940+00:00,2026-02-16T03:56:55.045940+00:00
dead_confirmed,greenhouse,VSCO,https://boards.greenhouse.io/vsco,404,HTTP 404 (board not found),greenhouse:vsco,2026-02-16T03:56:55.150517+00:00,2026-02-16T03:56:55.150517+00:00
dead_confirmed,greenhouse,Vymo,https://boards.greenhouse.io/vymo,404,HTTP 404 (board not found),greenhouse:vymo,2026-02-16T03:56:55.246032+00:00,2026-02-16T03:56:55.246032+00:00
dead_confirmed,greenhouse,Wabtec,https://boards.greenhouse.io/wabtec,404,HTTP 404 (board not found),greenhouse:wabtec,2026-02-16T03:56:55.343371+00:00,2026-02-16T03:56:55.343371+00:00
dead_confirmed,greenhouse,Wag,https://boards.greenhouse.io/wag,404,HTTP 404 (board not found),greenhouse:wag,2026-02-16T03:56:55.436044+00:00,2026-02-16T03:56:55.436044+00:00
dead_confirmed,greenhouse,WalkMe,https://boards.greenhouse.io/walkme,404,HTTP 404 (board not found),greenhouse:walkme,2026-02-16T03:56:55.629546+00:00,2026-02-16T03:56:55.629546+00:00
dead_confirmed,greenhouse,Wanderu,https://boards.greenhouse.io/wanderu,404,HTTP 404 (board not found),greenhouse:wanderu,2026-02-16T03:56:55.725707+00:00,2026-02-16T03:56:55.725707+00:00
dead_confirmed,greenhouse,Wayfair,https://boards.greenhouse.io/wayfair,404,HTTP 404 (board not found),greenhouse:wayfair,2026-02-16T03:56:55.835846+00:00,2026-02-16T03:56:55.835846+00:00
dead_confirmed,greenhouse,Waze,https://boards.greenhouse.io/waze,404,HTTP 404 (board not found),greenhouse:waze,2026-02-16T03:56:55.947015+00:00,2026-02-16T03:56:55.947015+00:00
dead_confirmed,greenhouse,Wealthfront,https://boards.greenhouse.io/wealthfront,404,HTTP 404 (board not found),greenhouse:wealthfront,2026-02-16T03:56:56.136556+00:00,2026-02-16T03:56:56.136556+00:00
dead_confirmed,greenhouse,WealthSimple,https://boards.greenhouse.io/wealthsimple,404,HTTP 404 (board not found),greenhouse:wealthsimple,2026-02-16T03:56:56.238498+00:00,2026-02-16T03:56:56.238498+00:00
dead_confirmed,greenhouse,Weather Channel,https://boards.greenhouse.io/weatherchannel,404,HTTP 404 (board not found),greenhouse:weatherchannel,2026-02-16T03:56:56.337498+00:00,2026-02-16T03:56:56.337498+00:00
dead_confirmed,greenhouse,Webex,https://boards.greenhouse.io/webex,404,HTTP 404 (board not found),greenhouse:webex,2026-02-16T03:56:56.666502+00:00,2026-02-16T03:56:56.666502+00:00
dead_confirmed,greenhouse,Webroot,https://boards.greenhouse.io/webroot,404,HTTP 404 (board not found),greenhouse:webroot,2026-02-16T03:56:56.782218+00:00,2026-02-16T03:56:56.782218+00:00
dead_confirmed,greenhouse,We Company,https://boards.greenhouse.io/wecompany,404,HTTP 404 (board not found),greenhouse:wecompany,2026-02-16T03:56:56.885607+00:00,2026-02-16T03:56:56.885607+00:00
dead_confirmed,greenhouse,WeeCare,https://boards.greenhouse.io/weecare,404,HTTP 404 (board not found),greenhouse:weecare,2026-02-16T03:56:56.985088+00:00,2026-02-16T03:56:56.985088+00:00
dead_confirmed,greenhouse,Welltower,https://boards.greenhouse.io/welltower,404,HTTP 404 (board not found),greenhouse:welltower,2026-02-16T03:56:57.281095+00:00,2026-02-16T03:56:57.281095+00:00
dead_confirmed,greenhouse,Welocalize,https://boards.greenhouse.io/welocalize,404,HTTP 404 (board not found),greenhouse:welocalize,2026-02-16T03:56:57.381907+00:00,2026-02-16T03:56:57.381907+00:00
dead_confirmed,greenhouse,WePay,https://boards.greenhouse.io/wepay,404,HTTP 404 (board not found),greenhouse:wepay,2026-02-16T03:56:57.488114+00:00,2026-02-16T03:56:57.488114+00:00
dead_confirmed,greenhouse,WeWork,https://boards.greenhouse.io/wework,404,HTTP 404 (board not found),greenhouse:wework,2026-02-16T03:56:57.670539+00:00,2026-02-16T03:56:57.670539+00:00
dead_confirmed,greenhouse,Whatnot,https://boards.greenhouse.io/whatnot,404,HTTP 404 (board not found),greenhouse:whatnot,2026-02-16T03:56:57.781613+00:00,2026-02-16T03:56:57.781613+00:00
dead_confirmed,greenhouse,Whoop,https://boards.greenhouse.io/whoop,404,HTTP 404 (board not found),greenhouse:whoop,2026-02-16T03:56:57.879444+00:00,2026-02-16T03:56:57.879444+00:00
dead_confirmed,greenhouse,WideOrbit,https://boards.greenhouse.io/wideorbit,404,HTTP 404 (board not found),greenhouse:wideorbit,2026-02-16T03:56:57.994303+00:00,2026-02-16T03:56:57.994303+00:00
dead_confirmed,greenhouse,Willow,https://boards.greenhouse.io/willow,404,HTTP 404 (board not found),greenhouse:willow,2026-02-16T03:56:58.297861+00:00,2026-02-16T03:56:58.297861+00:00
dead_confirmed,greenhouse,WillowTree,https://boards.greenhouse.io/willowtree,404,HTTP 404 (board not found),greenhouse:willowtree,2026-02-16T03:56:58.396633+00:00,2026-02-16T03:56:58.396633+00:00
dead_confirmed,greenhouse,Windfall Data,https://boards.greenhouse.io/windfalldata,404,HTTP 404 (board not found),greenhouse:windfalldata,2026-02-16T03:56:58.506659+00:00,2026-02-16T03:56:58.506659+00:00
dead_confirmed,greenhouse,Wink,https://boards.greenhouse.io/wink,404,HTTP 404 (board not found),greenhouse:wink,2026-02-16T03:56:58.673714+00:00,2026-02-16T03:56:58.673714+00:00
dead_confirmed,greenhouse,Wistia,https://boards.greenhouse.io/wistia,404,HTTP 404 (board not found),greenhouse:wistia,2026-02-16T03:56:58.783648+00:00,2026-02-16T03:56:58.783648+00:00
dead_confirmed,greenhouse,WithMe,https://boards.greenhouse.io/withme,404,HTTP 404 (board not found),greenhouse:withme,2026-02-16T03:56:58.893664+00:00,2026-02-16T03:56:58.893664+00:00
dead_confirmed,greenhouse,Wolters Kluwer,https://boards.greenhouse.io/wolterskluwer,404,HTTP 404 (board not found),greenhouse:wolterskluwer,2026-02-16T03:56:59.249243+00:00,2026-02-16T03:56:59.249243+00:00
dead_confirmed,greenhouse,WooCommerce,https://boards.greenhouse.io/woocommerce,404,HTTP 404 (board not found),greenhouse:woocommerce,2026-02-16T03:56:59.468577+00:00,2026-02-16T03:56:59.468577+00:00
dead_confirmed,greenhouse,Workfusion,https://boards.greenhouse.io/workfusion,404,HTTP 404 (board not found),greenhouse:workfusion,2026-02-16T03:56:59.774254+00:00,2026-02-16T03:56:59.774254+00:00
dead_confirmed,greenhouse,Workiva,https://boards.greenhouse.io/workiva,404,HTTP 404 (board not found),greenhouse:workiva,2026-02-16T03:56:59.891017+00:00,2026-02-16T03:56:59.891017+00:00
dead_confirmed,greenhouse,Workjam,https://boards.greenhouse.io/workjam,404,HTTP 404 (board not found),greenhouse:workjam,2026-02-16T03:56:59.989071+00:00,2026-02-16T03:56:59.989071+00:00
dead_confirmed,greenhouse,WorkRamp,https://boards.greenhouse.io/workramp,404,HTTP 404 (board not found),greenhouse:workramp,2026-02-16T03:57:00.082836+00:00,2026-02-16T03:57:00.082836+00:00
dead_confirmed,greenhouse,Workrise,https://boards.greenhouse.io/workrise,404,HTTP 404 (board not found),greenhouse:workrise,2026-02-16T03:57:00.249014+00:00,2026-02-16T03:57:00.249014+00:00
dead_confirmed,greenhouse,WorldRemit,https://boards.greenhouse.io/worldremit,404,HTTP 404 (board not found),greenhouse:worldremit,2026-02-16T03:57:00.371669+00:00,2026-02-16T03:57:00.371669+00:00
dead_confirmed,greenhouse,Worthy,https://boards.greenhouse.io/worthy,404,HTTP 404 (board not found),greenhouse:worthy,2026-02-16T03:57:00.468513+00:00,2026-02-16T03:57:00.468513+00:00
dead_confirmed,greenhouse,WP Engine,https://boards.greenhouse.io/wpengine,404,HTTP 404 (board not found),greenhouse:wpengine,2026-02-16T03:57:00.568900+00:00,2026-02-16T03:57:00.568900+00:00
dead_confirmed,greenhouse,X,https://boards.greenhouse.io/x,404,HTTP 404 (board not found),greenhouse:x,2026-02-16T03:57:01.051312+00:00,2026-02-16T03:57:01.051312+00:00
dead_confirmed,greenhouse,Xactly,https://boards.greenhouse.io/xactly,404,HTTP 404 (board not found),greenhouse:xactly,2026-02-16T03:57:01.158415+00:00,2026-02-16T03:57:01.158415+00:00
dead_confirmed,greenhouse,Xamarin,https://boards.greenhouse.io/xamarin,404,HTTP 404 (board not found),greenhouse:xamarin,2026-02-16T03:57:01.361063+00:00,2026-02-16T03:57:01.361063+00:00
dead_confirmed,greenhouse,XebiaLabs,https://boards.greenhouse.io/xebialabs,404,HTTP 404 (board not found),greenhouse:xebialabs,2026-02-16T03:57:01.471831+00:00,2026-02-16T03:57:01.471831+00:00
dead_confirmed,greenhouse,Xero,https://boards.greenhouse.io/xero,404,HTTP 404 (board not found),greenhouse:xero,2026-02-16T03:57:01.702267+00:00,2026-02-16T03:57:01.702267+00:00
dead_confirmed,greenhouse,Xpanse,https://boards.greenhouse.io/xpanse,404,HTTP 404 (board not found),greenhouse:xpanse,2026-02-16T03:57:01.887285+00:00,2026-02-16T03:57:01.887285+00:00
dead_confirmed,greenhouse,Xplor Technologies,https://boards.greenhouse.io/xplor,404,HTTP 404 (board not found),greenhouse:xplor,2026-02-16T03:57:02.016904+00:00,2026-02-16T03:57:02.016904+00:00
dead_confirmed,greenhouse,Yahoo,https://boards.greenhouse.io/yahoo,404,HTTP 404 (board not found),greenhouse:yahoo,2026-02-16T03:57:02.126263+00:00,2026-02-16T03:57:02.126263+00:00
dead_confirmed,greenhouse,Yardi Systems,https://boards.greenhouse.io/yardisystems,404,HTTP 404 (board not found),greenhouse:yardisystems,2026-02-16T03:57:02.232231+00:00,2026-02-16T03:57:02.232231+00:00
dead_confirmed,greenhouse,Yelp,https://boards.greenhouse.io/yelp,404,HTTP 404 (board not found),greenhouse:yelp,2026-02-16T03:57:02.402764+00:00,2026-02-16T03:57:02.402764+00:00
dead_confirmed,greenhouse,Young Living,https://boards.greenhouse.io/youngliving,404,HTTP 404 (board not found),greenhouse:youngliving,2026-02-16T03:57:02.644044+00:00,2026-02-16T03:57:02.644044+00:00
dead_confirmed,greenhouse,YouNoodle,https://boards.greenhouse.io/younoodle,404,HTTP 404 (board not found),greenhouse:younoodle,2026-02-16T03:57:02.744717+00:00,2026-02-16T03:57:02.744717+00:00
dead_confirmed,greenhouse,Zapier,https://boards.greenhouse.io/zapier,404,HTTP 404 (board not found),greenhouse:zapier,2026-02-16T03:57:03.074356+00:00,2026-02-16T03:57:03.074356+00:00
dead_confirmed,greenhouse,Zayo,https://boards.greenhouse.io/zayo,404,HTTP 404 (board not found),greenhouse:zayo,2026-02-16T03:57:03.165434+00:00,2026-02-16T03:57:03.165434+00:00
dead_confirmed,greenhouse,ZeeMee,https://boards.greenhouse.io/zeemee,404,HTTP 404 (board not found),greenhouse:zeemee,2026-02-16T03:57:03.262871+00:00,2026-02-16T03:57:03.262871+00:00
dead_confirmed,greenhouse,Zendesk,https://boards.greenhouse.io/zendesk,404,HTTP 404 (board not found),greenhouse:zendesk,2026-02-16T03:57:03.455333+00:00,2026-02-16T03:57:03.455333+00:00
dead_confirmed,greenhouse,Zenefits,https://boards.greenhouse.io/zenefits,404,HTTP 404 (board not found),greenhouse:zenefits,2026-02-16T03:57:03.575724+00:00,2026-02-16T03:57:03.575724+00:00
dead_confirmed,greenhouse,Zenius,https://boards.greenhouse.io/zenius,404,HTTP 404 (board not found),greenhouse:zenius,2026-02-16T03:57:03.680333+00:00,2026-02-16T03:57:03.680333+00:00
dead_confirmed,greenhouse,ZenPayroll,https://boards.greenhouse.io/zenpayroll,404,HTTP 404 (board not found),greenhouse:zenpayroll,2026-02-16T03:57:03.792766+00:00,2026-02-16T03:57:03.792766+00:00
dead_confirmed,greenhouse,Zensurance,https://boards.greenhouse.io/zensurance,404,HTTP 404 (board not found),greenhouse:zensurance,2026-02-16T03:57:03.975266+00:00,2026-02-16T03:57:03.975266+00:00
dead_confirmed,greenhouse,Zeplin,https://boards.greenhouse.io/zeplin,404,HTTP 404 (board not found),greenhouse:zeplin,2026-02-16T03:57:04.098112+00:00,2026-02-16T03:57:04.098112+00:00
dead_confirmed,greenhouse,Zepto,https://boards.greenhouse.io/zepto,404,HTTP 404 (board not found),greenhouse:zepto,2026-02-16T03:57:04.208693+00:00,2026-02-16T03:57:04.208693+00:00
dead_confirmed,greenhouse,Zestful,https://boards.greenhouse.io/zestful,404,HTTP 404 (board not found),greenhouse:zestful,2026-02-16T03:57:04.300707+00:00,2026-02-16T03:57:04.300707+00:00
dead_confirmed,greenhouse,ZipBooks,https://boards.greenhouse.io/zipbooks,404,HTTP 404 (board not found),greenhouse:zipbooks,2026-02-16T03:57:04.478720+00:00,2026-02-16T03:57:04.478720+00:00
dead_confirmed,greenhouse,Zoom,https://boards.greenhouse.io/zoom,404,HTTP 404 (board not found),greenhouse:zoom,2026-02-16T03:57:04.710977+00:00,2026-02-16T03:57:04.710977+00:00
dead_confirmed,greenhouse,Zoox,https://boards.greenhouse.io/zoox,404,HTTP 404 (board not found),greenhouse:zoox,2026-02-16T03:57:04.812001+00:00,2026-02-16T03:57:04.812001+00:00
dead_confirmed,greenhouse,ZS,https://boards.greenhouse.io/zs,404,HTTP 404 (board not found),greenhouse:zs,2026-02-16T03:57:05.087381+00:00,2026-02-16T03:57:05.087381+00:00
dead_confirmed,greenhouse,ZX Ventures,https://boards.greenhouse.io/zxventures,404,HTTP 404 (board not found),greenhouse:zxventures,2026-02-16T03:57:05.361332+00:00,2026-02-16T03:57:05.361332+00:00
dead_confirmed,greenhouse,Zynga,https://boards.greenhouse.io/zynga,404,HTTP 404 (board not found),greenhouse:zynga,2026-02-16T03:57:05.662344+00:00,2026-02-16T03:57:05.662344+00:00
dead_confirmed,lever,Accenture,https://jobs.lever.co/accenture,404,HTTP 404 (board not found),lever:accenture,2026-02-16T03:57:06.017597+00:00,2026-02-16T03:57:06.017597+00:00
dead_confirmed,lever,Adobe,https://jobs.lever.co/adobe,404,HTTP 404 (board not found),lever:adobe,2026-02-16T03:57:06.224435+00:00,2026-02-16T03:57:06.224435+00:00
dead_confirmed,lever,AppLovin,https://jobs.lever.co/applovin,404,HTTP 404 (board not found),lever:applovin,2026-02-16T03:57:06.761162+00:00,2026-02-16T03:57:06.761162+00:00
dead_confirmed,lever,Bitnami,https://jobs.lever.co/bitnami,404,HTTP 404 (board not found),lever:bitnami,2026-02-16T03:57:07.065506+00:00,2026-02-16T03:57:07.065506+00:00
dead_confirmed,lever,Box,https://jobs.lever.co/box,404,HTTP 404 (board not found),lever:box,2026-02-16T03:57:07.286246+00:00,2026-02-16T03:57:07.286246+00:00
dead_confirmed,lever,ByteDance,https://jobs.lever.co/bytedance,404,HTTP 404 (board not found),lever:bytedance,2026-02-16T03:57:07.589592+00:00,2026-02-16T03:57:07.589592+00:00
dead_confirmed,lever,Coalition for Queens,https://jobs.lever.co/c4q,404,HTTP 404 (board not found),lever:c4q,2026-02-16T03:57:09.525980+00:00,2026-02-16T03:57:09.525980+00:00
dead_confirmed,lever,Canva,https://jobs.lever.co/canva,404,HTTP 404 (board not found),lever:canva,2026-02-16T03:57:09.833388+00:00,2026-02-16T03:57:09.833388+00:00
dead_confirmed,lever,Citrix,https://jobs.lever.co/citrix,404,HTTP 404 (board not found),lever:citrix,2026-02-16T03:57:11.166344+00:00,2026-02-16T03:57:11.166344+00:00
dead_confirmed,lever,Cloudera,https://jobs.lever.co/cloudera,404,HTTP 404 (board not found),lever:cloudera,2026-02-16T03:57:11.445949+00:00,2026-02-16T03:57:11.445949+00:00
dead_confirmed,lever,CoinList,https://jobs.lever.co/coinlist,404,HTTP 404 (board not found),lever:coinlist,2026-02-16T03:57:11.683637+00:00,2026-02-16T03:57:11.683637+00:00
dead_confirmed,lever,Collective Health,https://jobs.lever.co/collectivehealth,404,HTTP 404 (board not found),lever:collectivehealth,2026-02-16T03:57:12.000099+00:00,2026-02-16T03:57:12.000099+00:00
dead_confirmed,lever,Convoy,https://jobs.lever.co/convoy,404,HTTP 404 (board not found),lever:convoy,2026-02-16T03:57:12.496955+00:00,2026-02-16T03:57:12.496955+00:00
dead_confirmed,lever,CrowdStrike,https://jobs.lever.co/crowdstrike,404,HTTP 404 (board not found),lever:crowdstrike,2026-02-16T03:57:12.712933+00:00,2026-02-16T03:57:12.712933+00:00
